left_x,left_y,left_z,right_x,right_y,right_z,left_roll,left_pitch,left_yaw,right_roll,right_pitch,right_yaw
3.414280000000000093e-01,2.135469999999999868e-01,2.028349999999999875e-01,3.414150000000000240e-01,-2.136250000000000093e-01,2.122660000000000102e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414329999999999865e-01,2.135469999999999868e-01,2.027299999999999935e-01,3.414200000000000013e-01,-2.136250000000000093e-01,2.123700000000000032e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414380000000000193e-01,2.135469999999999868e-01,2.026249999999999996e-01,3.414249999999999785e-01,-2.136250000000000093e-01,2.124749999999999972e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414429999999999965e-01,2.135469999999999868e-01,2.025210000000000066e-01,3.414309999999999845e-01,-2.136250000000000093e-01,2.125799999999999912e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414479999999999738e-01,2.135469999999999868e-01,2.024160000000000126e-01,3.414360000000000173e-01,-2.136250000000000093e-01,2.126840000000000119e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414539999999999798e-01,2.135469999999999868e-01,2.023119999999999918e-01,3.414409999999999945e-01,-2.136250000000000093e-01,2.127890000000000059e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414590000000000125e-01,2.135469999999999868e-01,2.022069999999999979e-01,3.414470000000000005e-01,-2.136250000000000093e-01,2.128929999999999989e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414650000000000185e-01,2.135469999999999868e-01,2.021020000000000039e-01,3.414530000000000065e-01,-2.136250000000000093e-01,2.129979999999999929e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414710000000000245e-01,2.135469999999999868e-01,2.019980000000000109e-01,3.414579999999999838e-01,-2.136250000000000093e-01,2.131020000000000136e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414769999999999750e-01,2.135469999999999868e-01,2.018929999999999891e-01,3.414639999999999898e-01,-2.136250000000000093e-01,2.132070000000000076e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414820000000000078e-01,2.135469999999999868e-01,2.017889999999999961e-01,3.414699999999999958e-01,-2.136250000000000093e-01,2.133120000000000016e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414889999999999870e-01,2.135469999999999868e-01,2.016840000000000022e-01,3.414760000000000018e-01,-2.136250000000000093e-01,2.134159999999999946e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.414949999999999930e-01,2.135469999999999868e-01,2.015800000000000092e-01,3.414820000000000078e-01,-2.136250000000000093e-01,2.135209999999999886e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415009999999999990e-01,2.135469999999999868e-01,2.014749999999999874e-01,3.414889999999999870e-01,-2.136250000000000093e-01,2.136250000000000093e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415070000000000050e-01,2.135469999999999868e-01,2.013709999999999944e-01,3.414949999999999930e-01,-2.136250000000000093e-01,2.137300000000000033e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415139999999999842e-01,2.135469999999999868e-01,2.012660000000000005e-01,3.415019999999999722e-01,-2.136250000000000093e-01,2.138339999999999963e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415210000000000190e-01,2.135469999999999868e-01,2.011620000000000075e-01,3.415079999999999782e-01,-2.136250000000000093e-01,2.139389999999999903e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415270000000000250e-01,2.135469999999999868e-01,2.010570000000000135e-01,3.415150000000000130e-01,-2.136250000000000093e-01,2.140430000000000110e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415340000000000042e-01,2.135469999999999868e-01,2.009529999999999927e-01,3.415219999999999922e-01,-2.136250000000000093e-01,2.141480000000000050e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415409999999999835e-01,2.135469999999999868e-01,2.008479999999999988e-01,3.415290000000000270e-01,-2.136250000000000093e-01,2.142519999999999980e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415480000000000183e-01,2.135469999999999868e-01,2.007440000000000058e-01,3.415360000000000062e-01,-2.136250000000000093e-01,2.143569999999999920e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415549999999999975e-01,2.135469999999999868e-01,2.006390000000000118e-01,3.415429999999999855e-01,-2.136250000000000093e-01,2.144610000000000127e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415630000000000055e-01,2.135469999999999868e-01,2.005349999999999910e-01,3.415500000000000203e-01,-2.136250000000000093e-01,2.145660000000000067e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415699999999999847e-01,2.135469999999999868e-01,2.004299999999999971e-01,3.415579999999999727e-01,-2.136250000000000093e-01,2.146699999999999997e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415779999999999927e-01,2.135469999999999868e-01,2.003260000000000041e-01,3.415650000000000075e-01,-2.136250000000000093e-01,2.147749999999999937e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415850000000000275e-01,2.135469999999999868e-01,2.002210000000000101e-01,3.415730000000000155e-01,-2.136250000000000093e-01,2.148789999999999867e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.415929999999999800e-01,2.135469999999999868e-01,2.001169999999999893e-01,3.415810000000000235e-01,-2.136250000000000093e-01,2.149830000000000074e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416009999999999880e-01,2.135469999999999868e-01,2.000119999999999953e-01,3.415880000000000027e-01,-2.136250000000000093e-01,2.150880000000000014e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416089999999999960e-01,2.135469999999999868e-01,1.999080000000000024e-01,3.415960000000000107e-01,-2.136250000000000093e-01,2.151919999999999944e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416170000000000040e-01,2.135469999999999868e-01,1.998040000000000094e-01,3.416040000000000187e-01,-2.136250000000000093e-01,2.152969999999999884e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416250000000000120e-01,2.135469999999999868e-01,1.996989999999999876e-01,3.416130000000000000e-01,-2.136250000000000093e-01,2.154010000000000091e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416330000000000200e-01,2.135469999999999868e-01,1.995949999999999946e-01,3.416210000000000080e-01,-2.136250000000000093e-01,2.155050000000000021e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416420000000000012e-01,2.135469999999999868e-01,1.994900000000000007e-01,3.416290000000000160e-01,-2.136250000000000093e-01,2.156099999999999961e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416500000000000092e-01,2.135469999999999868e-01,1.993860000000000077e-01,3.416379999999999972e-01,-2.136250000000000093e-01,2.157139999999999891e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416589999999999905e-01,2.135469999999999868e-01,1.992819999999999869e-01,3.416460000000000052e-01,-2.136250000000000093e-01,2.158190000000000108e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416669999999999985e-01,2.135469999999999868e-01,1.991769999999999929e-01,3.416549999999999865e-01,-2.136250000000000093e-01,2.159230000000000038e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416759999999999797e-01,2.135469999999999868e-01,1.990730000000000000e-01,3.416640000000000232e-01,-2.136250000000000093e-01,2.160269999999999968e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416850000000000165e-01,2.135469999999999868e-01,1.989690000000000070e-01,3.416730000000000045e-01,-2.136250000000000093e-01,2.161319999999999908e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.416939999999999977e-01,2.135469999999999868e-01,1.988640000000000130e-01,3.416819999999999857e-01,-2.136250000000000093e-01,2.162360000000000115e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417029999999999790e-01,2.135469999999999868e-01,1.987599999999999922e-01,3.416910000000000225e-01,-2.136250000000000093e-01,2.163400000000000045e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417129999999999890e-01,2.135469999999999868e-01,1.986559999999999993e-01,3.417000000000000037e-01,-2.136250000000000093e-01,2.164449999999999985e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417220000000000257e-01,2.135469999999999868e-01,1.985510000000000053e-01,3.417100000000000137e-01,-2.136250000000000093e-01,2.165489999999999915e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417310000000000070e-01,2.135469999999999868e-01,1.984470000000000123e-01,3.417189999999999950e-01,-2.136250000000000093e-01,2.166530000000000122e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417410000000000170e-01,2.135469999999999868e-01,1.983429999999999915e-01,3.417290000000000050e-01,-2.136250000000000093e-01,2.167570000000000052e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417510000000000270e-01,2.135469999999999868e-01,1.982389999999999985e-01,3.417379999999999862e-01,-2.136250000000000093e-01,2.168619999999999992e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417600000000000082e-01,2.135469999999999868e-01,1.981340000000000046e-01,3.417479999999999962e-01,-2.136250000000000093e-01,2.169659999999999922e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417700000000000182e-01,2.135469999999999868e-01,1.980300000000000116e-01,3.417580000000000062e-01,-2.136250000000000093e-01,2.170700000000000129e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417799999999999727e-01,2.135469999999999868e-01,1.979259999999999908e-01,3.417680000000000162e-01,-2.136250000000000093e-01,2.171740000000000059e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.417910000000000115e-01,2.135469999999999868e-01,1.978219999999999978e-01,3.417780000000000262e-01,-2.136250000000000093e-01,2.172789999999999999e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418010000000000215e-01,2.135469999999999868e-01,1.977170000000000039e-01,3.417879999999999807e-01,-2.136250000000000093e-01,2.173829999999999929e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418109999999999760e-01,2.135469999999999868e-01,1.976130000000000109e-01,3.417990000000000195e-01,-2.136250000000000093e-01,2.174870000000000136e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418220000000000147e-01,2.135469999999999868e-01,1.975089999999999901e-01,3.418089999999999740e-01,-2.136250000000000093e-01,2.175910000000000066e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418320000000000247e-01,2.135469999999999868e-01,1.974049999999999971e-01,3.418200000000000127e-01,-2.136250000000000093e-01,2.176949999999999996e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418430000000000080e-01,2.135469999999999868e-01,1.973010000000000042e-01,3.418300000000000227e-01,-2.136250000000000093e-01,2.177999999999999936e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418539999999999912e-01,2.135469999999999868e-01,1.971960000000000102e-01,3.418410000000000060e-01,-2.136250000000000093e-01,2.179039999999999866e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418640000000000012e-01,2.135469999999999868e-01,1.970919999999999894e-01,3.418519999999999892e-01,-2.136250000000000093e-01,2.180080000000000073e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418749999999999845e-01,2.135469999999999868e-01,1.969879999999999964e-01,3.418629999999999725e-01,-2.136250000000000093e-01,2.181120000000000003e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418869999999999965e-01,2.135469999999999868e-01,1.968840000000000034e-01,3.418740000000000112e-01,-2.136250000000000093e-01,2.182159999999999933e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.418979999999999797e-01,2.135469999999999868e-01,1.967800000000000105e-01,3.418849999999999945e-01,-2.136250000000000093e-01,2.183199999999999863e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419090000000000185e-01,2.135469999999999868e-01,1.966759999999999897e-01,3.418970000000000065e-01,-2.136250000000000093e-01,2.184240000000000070e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419209999999999749e-01,2.135469999999999868e-01,1.965719999999999967e-01,3.419079999999999897e-01,-2.136250000000000093e-01,2.185290000000000010e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419320000000000137e-01,2.135469999999999868e-01,1.964680000000000037e-01,3.419200000000000017e-01,-2.136250000000000093e-01,2.186329999999999940e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419440000000000257e-01,2.135469999999999868e-01,1.963640000000000108e-01,3.419309999999999850e-01,-2.136250000000000093e-01,2.187369999999999870e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419559999999999822e-01,2.135469999999999868e-01,1.962599999999999900e-01,3.419429999999999970e-01,-2.136250000000000093e-01,2.188410000000000077e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419670000000000210e-01,2.135469999999999868e-01,1.961549999999999960e-01,3.419550000000000090e-01,-2.136250000000000093e-01,2.189450000000000007e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419789999999999774e-01,2.135469999999999868e-01,1.960510000000000030e-01,3.419670000000000210e-01,-2.136250000000000093e-01,2.190489999999999937e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.419909999999999894e-01,2.135469999999999868e-01,1.959470000000000101e-01,3.419789999999999774e-01,-2.136250000000000093e-01,2.191529999999999867e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420039999999999747e-01,2.135469999999999868e-01,1.958429999999999893e-01,3.419909999999999894e-01,-2.136250000000000093e-01,2.192570000000000074e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420159999999999867e-01,2.135469999999999868e-01,1.957389999999999963e-01,3.420039999999999747e-01,-2.136250000000000093e-01,2.193610000000000004e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420279999999999987e-01,2.135469999999999868e-01,1.956350000000000033e-01,3.420159999999999867e-01,-2.136250000000000093e-01,2.194649999999999934e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420409999999999839e-01,2.135469999999999868e-01,1.955310000000000104e-01,3.420290000000000274e-01,-2.136250000000000093e-01,2.195689999999999864e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420540000000000247e-01,2.135469999999999868e-01,1.954279999999999906e-01,3.420409999999999839e-01,-2.136250000000000093e-01,2.196730000000000071e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420659999999999812e-01,2.135469999999999868e-01,1.953239999999999976e-01,3.420540000000000247e-01,-2.136250000000000093e-01,2.197770000000000001e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420790000000000219e-01,2.135469999999999868e-01,1.952200000000000046e-01,3.420670000000000099e-01,-2.136250000000000093e-01,2.198809999999999931e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.420920000000000072e-01,2.135469999999999868e-01,1.951160000000000116e-01,3.420799999999999952e-01,-2.136250000000000093e-01,2.199850000000000139e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421049999999999924e-01,2.135469999999999868e-01,1.950119999999999909e-01,3.420929999999999804e-01,-2.136250000000000093e-01,2.200880000000000059e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421179999999999777e-01,2.135469999999999868e-01,1.949079999999999979e-01,3.421060000000000212e-01,-2.136250000000000093e-01,2.201919999999999988e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421319999999999917e-01,2.135469999999999868e-01,1.948040000000000049e-01,3.421190000000000064e-01,-2.136250000000000093e-01,2.202959999999999918e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421449999999999769e-01,2.135469999999999868e-01,1.947000000000000119e-01,3.421330000000000204e-01,-2.136250000000000093e-01,2.204000000000000126e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421589999999999909e-01,2.135469999999999868e-01,1.945959999999999912e-01,3.421460000000000057e-01,-2.136250000000000093e-01,2.205040000000000056e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421719999999999762e-01,2.135469999999999868e-01,1.944929999999999992e-01,3.421600000000000197e-01,-2.136250000000000093e-01,2.206079999999999985e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.421859999999999902e-01,2.135469999999999868e-01,1.943890000000000062e-01,3.421739999999999782e-01,-2.136250000000000093e-01,2.207119999999999915e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422000000000000042e-01,2.135469999999999868e-01,1.942850000000000132e-01,3.421870000000000189e-01,-2.136250000000000093e-01,2.208150000000000113e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422140000000000182e-01,2.135469999999999868e-01,1.941809999999999925e-01,3.422009999999999774e-01,-2.136250000000000093e-01,2.209190000000000043e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422279999999999767e-01,2.135469999999999868e-01,1.940769999999999995e-01,3.422149999999999914e-01,-2.136250000000000093e-01,2.210229999999999972e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422419999999999907e-01,2.135469999999999868e-01,1.939740000000000075e-01,3.422299999999999787e-01,-2.136250000000000093e-01,2.211269999999999902e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422560000000000047e-01,2.135469999999999868e-01,1.938699999999999868e-01,3.422439999999999927e-01,-2.136250000000000093e-01,2.212300000000000100e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422709999999999919e-01,2.135469999999999868e-01,1.937659999999999938e-01,3.422580000000000067e-01,-2.136250000000000093e-01,2.213340000000000030e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422850000000000059e-01,2.135469999999999868e-01,1.936620000000000008e-01,3.422729999999999939e-01,-2.136250000000000093e-01,2.214379999999999959e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.422999999999999932e-01,2.135469999999999868e-01,1.935590000000000088e-01,3.422870000000000079e-01,-2.136250000000000093e-01,2.215419999999999889e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.423140000000000072e-01,2.135469999999999868e-01,1.934549999999999881e-01,3.423019999999999952e-01,-2.136250000000000093e-01,2.216450000000000087e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.423289999999999944e-01,2.135469999999999868e-01,1.933509999999999951e-01,3.423169999999999824e-01,-2.136250000000000093e-01,2.217490000000000017e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.423439999999999817e-01,2.135469999999999868e-01,1.932480000000000031e-01,3.423320000000000252e-01,-2.136250000000000093e-01,2.218529999999999947e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
3.423590000000000244e-01,2.135469999999999868e-01,1.931440000000000101e-01,3.423470000000000124e-01,-2.136250000000000093e-01,2.219559999999999866e-01,3.017300000000000093e+00,1.413950000000000040e+00,-2.106200000000000017e-01,-3.018149999999999888e+00,1.413980000000000015e+00,2.096250000000000058e-01
